brand,date,price
keneksi,2019-10-03,424.29
keneksi,2019-10-04,468.16
keneksi,2019-10-05,585.2
keneksi,2019-10-06,409.64
keneksi,2019-10-07,219.45
keneksi,2019-10-08,570.57
keneksi,2019-10-09,526.6800000000001
keneksi,2019-10-10,292.6
keneksi,2019-10-11,409.86
keneksi,2019-10-12,307.65000000000003
keneksi,2019-10-13,556.7
keneksi,2019-10-14,249.05
keneksi,2019-10-15,468.8
keneksi,2019-10-16,512.75
keneksi,2019-10-17,468.8
keneksi,2019-10-18,512.75
keneksi,2019-10-19,249.05
keneksi,2019-10-20,175.8
keneksi,2019-10-21,380.9
keneksi,2019-10-22,249.05
keneksi,2019-10-23,293.0
keneksi,2019-10-24,307.65000000000003
keneksi,2019-10-25,190.45
keneksi,2019-10-26,234.4
keneksi,2019-10-27,336.95
keneksi,2019-10-28,234.4
keneksi,2019-10-29,205.1
keneksi,2019-10-30,292.64
keneksi,2019-10-31,190.19
kenwood,2019-10-01,29686.13
kenwood,2019-10-02,27264.94
kenwood,2019-10-03,29089.2
kenwood,2019-10-04,49555.64
kenwood,2019-10-05,43346.07
kenwood,2019-10-06,42034.09
kenwood,2019-10-07,34211.06
kenwood,2019-10-08,49470.99
kenwood,2019-10-09,51008.14
kenwood,2019-10-10,39046.91
kenwood,2019-10-11,36664.99
kenwood,2019-10-12,31615.52
kenwood,2019-10-13,32369.67
kenwood,2019-10-14,22655.23
kenwood,2019-10-15,20300.42
kenwood,2019-10-16,27543.82
kenwood,2019-10-17,24508.03
kenwood,2019-10-18,10609.02
kenwood,2019-10-19,8210.25
kenwood,2019-10-20,9161.31
kenwood,2019-10-21,5748.3
kenwood,2019-10-22,6508.009999999999
kenwood,2019-10-23,7046.88
kenwood,2019-10-24,6897.86
kenwood,2019-10-25,5599.21
kenwood,2019-10-26,4995.8
kenwood,2019-10-27,6065.86
kenwood,2019-10-28,8335.05
kenwood,2019-10-29,15652.77
kenwood,2019-10-30,15995.72
kenwood,2019-10-31,8905.02
kicker,2019-10-01,1328.24
kicker,2019-10-02,1045.1
kicker,2019-10-04,1603.65
kicker,2019-10-05,1477.54
kicker,2019-10-06,2759.4
kicker,2019-10-07,1469.81
kicker,2019-10-08,2790.32
kicker,2019-10-09,1178.94
kicker,2019-10-10,1029.64
kicker,2019-10-11,738.77
kicker,2019-10-12,1917.71
kicker,2019-10-13,1186.67
kicker,2019-10-14,746.5
kicker,2019-10-15,149.3
kicker,2019-10-16,589.47
kicker,2019-10-17,895.8000000000001
kicker,2019-10-18,1021.91
kicker,2019-10-20,290.87
kicker,2019-10-21,440.17
kicker,2019-10-22,440.17
kicker,2019-10-23,1155.75
kicker,2019-10-24,581.74
kicker,2019-10-25,298.6
kicker,2019-10-26,895.8000000000001
kicker,2019-10-27,880.34
kicker,2019-10-28,872.61
kicker,2019-10-29,290.87
kicker,2019-10-30,1186.67
kicx,2019-10-01,52278.72
kicx,2019-10-02,61538.72
kicx,2019-10-03,48317.84
kicx,2019-10-04,59075.31
kicx,2019-10-05,60716.05
kicx,2019-10-06,56134.19
kicx,2019-10-07,50198.86
kicx,2019-10-08,74926.05
kicx,2019-10-09,68443.05
kicx,2019-10-10,52889.08
kicx,2019-10-11,47109.9
kicx,2019-10-12,51500.89
kicx,2019-10-13,42570.46
kicx,2019-10-14,40252.56
kicx,2019-10-15,30667.02
kicx,2019-10-16,40754.72
kicx,2019-10-17,40651.38
kicx,2019-10-18,24093.9
kicx,2019-10-19,29547.84
kicx,2019-10-20,33606.37
kicx,2019-10-21,27862.75
kicx,2019-10-22,30891.91
kicx,2019-10-23,33583.82
kicx,2019-10-24,30160.57
kicx,2019-10-25,28166.7
kicx,2019-10-26,23318.78
kicx,2019-10-27,26392.83
kicx,2019-10-28,23442.11
kicx,2019-10-29,21315.2
kicx,2019-10-30,20527.25
kicx,2019-10-31,23106.11
kingston,2019-10-01,7720.44
kingston,2019-10-02,10238.2
kingston,2019-10-03,9931.27
kingston,2019-10-04,13330.37
kingston,2019-10-05,12450.34
kingston,2019-10-06,15397.71
kingston,2019-10-07,13950.4
kingston,2019-10-08,11954.0
kingston,2019-10-09,11952.58
kingston,2019-10-10,10290.57
kingston,2019-10-11,9517.4
kingston,2019-10-12,8780.95
kingston,2019-10-13,12528.7
kingston,2019-10-14,12370.4
kingston,2019-10-15,15094.45
kingston,2019-10-16,15892.57
kingston,2019-10-17,16673.05
kingston,2019-10-18,12340.77
kingston,2019-10-19,13240.93
kingston,2019-10-20,15098.58
kingston,2019-10-21,12990.75
kingston,2019-10-22,11480.25
kingston,2019-10-23,13479.71
kingston,2019-10-24,12072.66
kingston,2019-10-25,17972.68
kingston,2019-10-26,13136.79
kingston,2019-10-27,10595.7
kingston,2019-10-28,16171.71
kingston,2019-10-29,10712.9
kingston,2019-10-30,9975.85
kingston,2019-10-31,13697.43
kivi,2019-10-01,316380.21
kivi,2019-10-02,308562.6
kivi,2019-10-03,356613.56
kivi,2019-10-04,593510.2
kivi,2019-10-05,542655.79
kivi,2019-10-06,516336.79
kivi,2019-10-07,366213.74
kivi,2019-10-08,365639.11
kivi,2019-10-09,358181.34
kivi,2019-10-10,348088.73000000004
kivi,2019-10-11,544631.4
kivi,2019-10-12,534549.37
kivi,2019-10-13,610228.43
kivi,2019-10-14,811568.38
kivi,2019-10-15,723533.52
kivi,2019-10-16,819091.04
kivi,2019-10-17,657487.59
kivi,2019-10-18,733656.91
kivi,2019-10-19,731111.11
kivi,2019-10-20,714601.08
kivi,2019-10-21,500245.81
kivi,2019-10-22,508105.26
kivi,2019-10-23,460250.53
kivi,2019-10-24,459759.09
kivi,2019-10-25,469205.65
kivi,2019-10-26,532151.91
kivi,2019-10-27,490589.05
kivi,2019-10-28,414731.56
kivi,2019-10-29,399334.43
kivi,2019-10-30,392076.96
kivi,2019-10-31,433459.6
korg,2019-10-01,5722.67
korg,2019-10-02,10003.86
korg,2019-10-03,2190.26
korg,2019-10-04,9143.6
korg,2019-10-05,14574.61
korg,2019-10-06,8554.14
korg,2019-10-07,3626.86
korg,2019-10-08,10480.29
korg,2019-10-09,8665.619999999999
korg,2019-10-10,12658.49
korg,2019-10-11,7101.08
korg,2019-10-12,4711.31
korg,2019-10-13,6045.22
korg,2019-10-14,21236.73
korg,2019-10-15,14546.23
korg,2019-10-16,8333.29
korg,2019-10-17,6562.5599999999995
korg,2019-10-18,7011.51
korg,2019-10-19,9741.28
korg,2019-10-20,8784.77
korg,2019-10-21,27004.0
korg,2019-10-22,11677.77
korg,2019-10-23,16061.65
korg,2019-10-24,15381.08
korg,2019-10-25,10101.65
korg,2019-10-26,10970.15
korg,2019-10-27,12079.3
korg,2019-10-28,10327.4
korg,2019-10-29,11456.92
korg,2019-10-30,6640.55
korg,2019-10-31,4797.54
koss,2019-10-01,1139.76
koss,2019-10-02,1458.95
koss,2019-10-03,510.13
koss,2019-10-04,1660.04
koss,2019-10-05,1783.14
koss,2019-10-06,1444.61
koss,2019-10-07,857.75
koss,2019-10-08,396.0
koss,2019-10-09,2220.5
koss,2019-10-10,1107.07
koss,2019-10-11,3022.6600000000003
koss,2019-10-12,847.7900000000001
koss,2019-10-13,1286.84
koss,2019-10-14,834.69
koss,2019-10-15,537.84
koss,2019-10-16,1251.4
koss,2019-10-17,1211.39
koss,2019-10-18,992.09
koss,2019-10-19,3182.1800000000003
koss,2019-10-20,2981.32
koss,2019-10-21,1116.71
koss,2019-10-22,1582.71
koss,2019-10-23,1831.91
koss,2019-10-24,1498.81
koss,2019-10-25,1462.95
koss,2019-10-26,889.9200000000001
koss,2019-10-27,1047.44
koss,2019-10-28,1229.45
koss,2019-10-29,2089.05
koss,2019-10-30,1113.09
koss,2019-10-31,1721.74
krk,2019-10-01,3258.02
krk,2019-10-02,16417.2
krk,2019-10-03,566.3
krk,2019-10-04,7783.0
krk,2019-10-05,11207.26
krk,2019-10-06,9607.75
krk,2019-10-07,2990.58
krk,2019-10-08,14373.41
krk,2019-10-09,13006.06
krk,2019-10-10,10804.72
krk,2019-10-11,7283.62
krk,2019-10-12,12093.54
krk,2019-10-13,8073.629999999999
krk,2019-10-14,19311.78
krk,2019-10-15,29107.22
krk,2019-10-16,8491.39
krk,2019-10-17,28128.71
krk,2019-10-18,4830.5199999999995
krk,2019-10-19,11689.92
krk,2019-10-20,9341.57
krk,2019-10-21,24715.52
krk,2019-10-22,13004.23
krk,2019-10-23,21046.43
krk,2019-10-24,23337.61
krk,2019-10-25,12610.42
krk,2019-10-26,18559.39
krk,2019-10-27,6155.4
krk,2019-10-28,13326.5
krk,2019-10-29,12415.55
krk,2019-10-30,8761.9
krk,2019-10-31,11822.23
kuppersbusch,2019-10-01,15444.45
kuppersbusch,2019-10-02,5148.150000000001
kuppersbusch,2019-10-03,5148.150000000001
kuppersbusch,2019-10-04,15444.45
kuppersbusch,2019-10-05,3088.8900000000003
kuppersbusch,2019-10-06,7207.410000000001
kuppersbusch,2019-10-07,12355.56
kuppersbusch,2019-10-08,13385.190000000002
kuppersbusch,2019-10-09,2059.26
kuppersbusch,2019-10-10,3088.8900000000003
kuppersbusch,2019-10-11,7207.410000000001
kuppersbusch,2019-10-12,11325.93
kuppersbusch,2019-10-13,7207.410000000001
kuppersbusch,2019-10-14,7207.410000000001
kuppersbusch,2019-10-15,3088.8900000000003
kuppersbusch,2019-10-16,3088.8900000000003
kuppersbusch,2019-10-17,5148.150000000001
kuppersbusch,2019-10-18,3088.8900000000003
kuppersbusch,2019-10-19,8237.04
kuppersbusch,2019-10-20,8237.04
kuppersbusch,2019-10-21,5148.150000000001
kuppersbusch,2019-10-22,8237.04
kuppersbusch,2019-10-23,2059.26
kuppersbusch,2019-10-24,11325.93
kuppersbusch,2019-10-25,9266.670000000002
kuppersbusch,2019-10-26,13385.190000000002
kuppersbusch,2019-10-27,13385.190000000002
kuppersbusch,2019-10-28,7207.410000000001
kuppersbusch,2019-10-29,8237.04
kuppersbusch,2019-10-30,7207.410000000001
kuppersbusch,2019-10-31,3088.8900000000003
kurzweil,2019-10-01,11311.48
kurzweil,2019-10-02,25695.43
kurzweil,2019-10-03,16811.5
kurzweil,2019-10-04,24481.19
kurzweil,2019-10-05,29476.17
kurzweil,2019-10-06,21062.58
kurzweil,2019-10-07,15641.84
kurzweil,2019-10-08,18606.39
kurzweil,2019-10-09,29508.09
kurzweil,2019-10-10,25662.68
kurzweil,2019-10-11,19481.33
kurzweil,2019-10-12,19675.9
kurzweil,2019-10-13,33287.31
kurzweil,2019-10-14,39892.86
kurzweil,2019-10-15,34477.42
kurzweil,2019-10-16,19153.86
kurzweil,2019-10-17,24003.95
kurzweil,2019-10-18,26541.7
kurzweil,2019-10-19,22140.85
kurzweil,2019-10-20,15403.7
kurzweil,2019-10-21,54002.22
kurzweil,2019-10-22,30636.06
kurzweil,2019-10-23,16182.42
kurzweil,2019-10-24,29321.3
kurzweil,2019-10-25,19567.5
kurzweil,2019-10-26,43954.45
kurzweil,2019-10-27,14793.65
kurzweil,2019-10-28,18554.23
kurzweil,2019-10-29,10701.2
kurzweil,2019-10-30,20472.34
kurzweil,2019-10-31,23137.58
laudio,2019-10-01,2723.38
laudio,2019-10-02,4097.96
laudio,2019-10-03,2623.01
laudio,2019-10-04,4769.8
laudio,2019-10-05,751.64
laudio,2019-10-06,1902.26
laudio,2019-10-07,3179.0
laudio,2019-10-08,2960.19
laudio,2019-10-09,3387.49
laudio,2019-10-10,1199.52
laudio,2019-10-11,1696.31
laudio,2019-10-12,3207.33
laudio,2019-10-13,3809.65
laudio,2019-10-14,311.47
laudio,2019-10-15,2895.88
laudio,2019-10-16,2072.15
laudio,2019-10-17,3740.21
laudio,2019-10-18,1047.67
laudio,2019-10-19,2121.08
laudio,2019-10-20,1225.27
laudio,2019-10-21,924.11
laudio,2019-10-22,2628.16
laudio,2019-10-23,1603.68
laudio,2019-10-24,682.15
laudio,2019-10-25,4314.16
laudio,2019-10-26,5457.15
laudio,2019-10-27,6257.71
laudio,2019-10-28,6790.55
laudio,2019-10-29,4020.78
laudio,2019-10-30,3390.1
laudio,2019-10-31,1302.5
leagoo,2019-10-01,1802.04
leagoo,2019-10-02,1201.3
leagoo,2019-10-03,1651.41
leagoo,2019-10-04,1050.77
leagoo,2019-10-05,1050.76
leagoo,2019-10-06,750.5
leagoo,2019-10-07,1500.94
leagoo,2019-10-08,1500.6999999999998
leagoo,2019-10-09,1950.82
leagoo,2019-10-10,450.16
leagoo,2019-10-11,900.22
leagoo,2019-10-12,1650.18
leagoo,2019-10-13,1650.11
leagoo,2019-10-14,600.04
leagoo,2019-10-15,1499.97
leagoo,2019-10-16,299.98
leagoo,2019-10-17,599.81
leagoo,2019-10-18,449.82
leagoo,2019-10-19,749.6700000000001
leagoo,2019-10-20,599.72
leagoo,2019-10-21,299.86
leagoo,2019-10-22,1199.29
leagoo,2019-10-23,599.62
leagoo,2019-10-24,749.5
leagoo,2019-10-25,1049.18
leagoo,2019-10-26,1498.46
leagoo,2019-10-27,749.1700000000001
leagoo,2019-10-28,749.0500000000001
leagoo,2019-10-29,449.34
leagoo,2019-10-30,599.05
leagoo,2019-10-31,1197.95
leatherman,2019-10-01,3756.08
leatherman,2019-10-02,8920.69
leatherman,2019-10-03,3286.5699999999997
leatherman,2019-10-04,12207.26
leatherman,2019-10-05,3286.5699999999997
leatherman,2019-10-06,8451.18
leatherman,2019-10-07,7981.67
leatherman,2019-10-08,8920.69
leatherman,2019-10-09,8920.69
leatherman,2019-10-10,6573.139999999999
leatherman,2019-10-11,7042.65
leatherman,2019-10-12,11737.75
leatherman,2019-10-13,7981.67
leatherman,2019-10-14,6103.63
leatherman,2019-10-15,4695.1
leatherman,2019-10-16,8920.69
leatherman,2019-10-17,7512.16
leatherman,2019-10-18,9859.71
leatherman,2019-10-19,6103.63
leatherman,2019-10-20,3756.08
leatherman,2019-10-21,5634.12
leatherman,2019-10-22,7512.16
leatherman,2019-10-23,1878.04
leatherman,2019-10-24,5634.12
leatherman,2019-10-25,2817.06
leatherman,2019-10-26,7512.16
leatherman,2019-10-27,9390.2
leatherman,2019-10-28,7042.65
leatherman,2019-10-29,3286.5699999999997
leatherman,2019-10-30,2817.06
leatherman,2019-10-31,7981.67
leeco,2019-10-04,16071.51
leeco,2019-10-05,12448.45
leeco,2019-10-06,13159.79
leeco,2019-10-07,9958.76
leeco,2019-10-08,14226.8
leeco,2019-10-09,10649.03
leeco,2019-10-10,12525.81
leeco,2019-10-11,11387.1
leeco,2019-10-12,18978.5
leeco,2019-10-13,21255.92
leeco,2019-10-14,14423.66
leeco,2019-10-15,11766.67
leeco,2019-10-16,15941.94
leeco,2019-10-17,18978.5
leeco,2019-10-18,13284.95
leeco,2019-10-19,11527.2
leeco,2019-10-20,8288.64
leeco,2019-10-21,15195.84
leeco,2019-10-22,8979.36
leeco,2019-10-23,11051.52
leeco,2019-10-24,7943.280000000001
leeco,2019-10-25,18994.8
leeco,2019-10-26,13469.04
leeco,2019-10-27,15195.84
leeco,2019-10-28,9670.08
leeco,2019-10-29,15195.84
leeco,2019-10-30,15195.84
leeco,2019-10-31,11396.88
leem,2019-10-01,36208.9
leem,2019-10-02,33781.25
leem,2019-10-03,34016.25
leem,2019-10-04,26032.06
leem,2019-10-05,28789.629999999997
leem,2019-10-06,27795.01
leem,2019-10-07,25805.03
leem,2019-10-08,33766.33
leem,2019-10-09,31922.28
leem,2019-10-10,27777.27
leem,2019-10-11,39805.88
leem,2019-10-12,35963.25
leem,2019-10-13,34247.7
leem,2019-10-14,89703.29
leem,2019-10-15,137705.03
leem,2019-10-16,133858.82
leem,2019-10-17,98477.09
leem,2019-10-18,96887.59
leem,2019-10-19,90903.1
leem,2019-10-20,113926.79
leem,2019-10-21,82030.48
leem,2019-10-22,109423.7
leem,2019-10-23,71220.78
leem,2019-10-24,19774.48
leem,2019-10-25,39162.28
leem,2019-10-26,64461.71
leem,2019-10-27,70613.26999999999
leem,2019-10-28,63828.009999999995
leem,2019-10-29,73442.65
leem,2019-10-30,35756.38
leem,2019-10-31,67824.01999999999
lenovo,2019-10-01,137797.11
lenovo,2019-10-02,125658.5
lenovo,2019-10-03,130191.83
lenovo,2019-10-04,158040.81
lenovo,2019-10-05,149036.17
lenovo,2019-10-06,162436.31
lenovo,2019-10-07,110073.96
lenovo,2019-10-08,129109.01
lenovo,2019-10-09,156274.13
lenovo,2019-10-10,115284.74
lenovo,2019-10-11,131980.55
lenovo,2019-10-12,159412.18
lenovo,2019-10-13,193014.46
lenovo,2019-10-14,173243.81
lenovo,2019-10-15,171010.68
lenovo,2019-10-16,168311.65
lenovo,2019-10-17,145747.97
lenovo,2019-10-18,153439.65
lenovo,2019-10-19,155765.45
lenovo,2019-10-20,163238.09
lenovo,2019-10-21,143228.32
lenovo,2019-10-22,146115.34
lenovo,2019-10-23,162639.08
lenovo,2019-10-24,145438.37
lenovo,2019-10-25,160340.36000000002
lenovo,2019-10-26,128785.79
lenovo,2019-10-27,166807.17
lenovo,2019-10-28,128563.75
lenovo,2019-10-29,170148.12
lenovo,2019-10-30,137933.75
lenovo,2019-10-31,116361.1
lg,2019-10-01,2324291.35
lg,2019-10-02,2132737.39
lg,2019-10-03,1989707.35
lg,2019-10-04,3294196.54
lg,2019-10-05,2875794.5
lg,2019-10-06,2728393.23
lg,2019-10-07,2047782.63
lg,2019-10-08,2132933.72
lg,2019-10-09,2386763.13
lg,2019-10-10,2131320.66
lg,2019-10-11,2913265.35
lg,2019-10-12,2863739.94
lg,2019-10-13,2908403.2
lg,2019-10-14,3577609.63
lg,2019-10-15,3760740.24
lg,2019-10-16,3577113.18
lg,2019-10-17,3304283.25
lg,2019-10-18,3195622.53
lg,2019-10-19,3187098.76
lg,2019-10-20,3674005.64
lg,2019-10-21,2850120.02
lg,2019-10-22,3458127.35
lg,2019-10-23,3098249.15
lg,2019-10-24,3283763.35
lg,2019-10-25,3799349.92
lg,2019-10-26,3629740.06
lg,2019-10-27,3743851.1
lg,2019-10-28,2877046.2
lg,2019-10-29,2862370.22
lg,2019-10-30,2648032.59
lg,2019-10-31,3033188.51
liberty,2019-10-01,1081.1
liberty,2019-10-02,1081.1
liberty,2019-10-03,6460.87
liberty,2019-10-04,1081.1
liberty,2019-10-05,2162.2
liberty,2019-10-06,3500.71
liberty,2019-10-07,2960.16
liberty,2019-10-08,4015.53
liberty,2019-10-10,1081.1
liberty,2019-10-11,1621.65
liberty,2019-10-12,2136.4700000000003
liberty,2019-10-13,1879.06
liberty,2019-10-14,4324.4
liberty,2019-10-15,1621.65
liberty,2019-10-16,8056.79
liberty,2019-10-17,6126.27
liberty,2019-10-18,4015.53
liberty,2019-10-19,540.55
liberty,2019-10-20,1879.06
liberty,2019-10-21,1081.1
liberty,2019-10-22,1338.51
liberty,2019-10-23,1879.06
liberty,2019-10-24,1879.06
liberty,2019-10-27,540.55
liberty,2019-10-28,2419.6099999999997
liberty,2019-10-29,4324.4
liberty,2019-10-30,2136.4700000000003
liberty,2019-10-31,1081.1
logitech,2019-10-01,1576.45
logitech,2019-10-02,1556.75
logitech,2019-10-03,1187.78
logitech,2019-10-04,750.38
logitech,2019-10-05,1648.5500000000002
logitech,2019-10-06,2269.67
logitech,2019-10-07,2003.65
logitech,2019-10-08,1881.66
logitech,2019-10-09,4389.099999999999
logitech,2019-10-10,722.73
logitech,2019-10-11,942.87
logitech,2019-10-12,264.94
logitech,2019-10-13,1359.48
logitech,2019-10-14,563.88
logitech,2019-10-15,1176.1
logitech,2019-10-16,1785.56
logitech,2019-10-17,895.71
logitech,2019-10-18,657.38
logitech,2019-10-19,1160.34
logitech,2019-10-20,846.26
logitech,2019-10-21,718.64
logitech,2019-10-22,1572.54
logitech,2019-10-23,836.59
logitech,2019-10-24,678.76
logitech,2019-10-25,1401.48
logitech,2019-10-26,416.33
logitech,2019-10-27,902.66
logitech,2019-10-28,2036.49
logitech,2019-10-29,899.9200000000001
logitech,2019-10-30,2692.26
logitech,2019-10-31,1351.15
longines,2019-10-01,496424.58
longines,2019-10-02,710823.92
longines,2019-10-03,441988.18
longines,2019-10-04,494313.83
longines,2019-10-05,413972.03
longines,2019-10-06,535849.06
longines,2019-10-07,352688.55
longines,2019-10-08,412993.86
longines,2019-10-09,352616.53
longines,2019-10-10,417946.37
longines,2019-10-11,451275.39
longines,2019-10-12,459110.87
longines,2019-10-13,421673.57
longines,2019-10-14,337460.42
longines,2019-10-15,372045.6
longines,2019-10-16,374393.1
longines,2019-10-17,369873.1
longines,2019-10-18,272696.82
longines,2019-10-19,421858.94
longines,2019-10-20,412355.48
longines,2019-10-21,326319.86
longines,2019-10-22,305541.89
longines,2019-10-23,244670.38
longines,2019-10-24,306931.95
longines,2019-10-25,182326.43
longines,2019-10-26,263708.16
longines,2019-10-27,322510.16
longines,2019-10-28,428500.05
longines,2019-10-29,207336.13
longines,2019-10-30,295647.16
longines,2019-10-31,339756.43
lorus,2019-10-01,14224.6
lorus,2019-10-02,10233.55
lorus,2019-10-03,7724.23
lorus,2019-10-04,9664.9
lorus,2019-10-05,7984.82
lorus,2019-10-06,12017.9
lorus,2019-10-07,10173.56
lorus,2019-10-08,6253.47
lorus,2019-10-09,6571.599999999999
lorus,2019-10-10,7152.32
lorus,2019-10-11,8563.63
lorus,2019-10-12,11020.59
lorus,2019-10-13,10369.93
lorus,2019-10-14,8951.01
lorus,2019-10-15,8777.32
lorus,2019-10-16,8786.32
lorus,2019-10-17,10360.82
lorus,2019-10-18,12572.03
lorus,2019-10-19,9727.28
lorus,2019-10-20,11663.06
lorus,2019-10-21,7866.82
lorus,2019-10-22,5354.54
lorus,2019-10-23,10714.71
lorus,2019-10-24,5057.29
lorus,2019-10-25,3405.43
lorus,2019-10-26,6008.34
lorus,2019-10-27,5911.34
lorus,2019-10-28,2936.98
lorus,2019-10-29,4656.0
lorus,2019-10-30,2379.99
lorus,2019-10-31,2820.12
luna,2019-10-18,782.52
m-audio,2019-10-01,26494.55
m-audio,2019-10-02,17503.46
m-audio,2019-10-03,17264.31
m-audio,2019-10-04,14860.84
m-audio,2019-10-05,17661.59
m-audio,2019-10-06,23725.64
m-audio,2019-10-07,16111.48
m-audio,2019-10-08,23788.75
m-audio,2019-10-09,25775.58
m-audio,2019-10-10,34861.229999999996
m-audio,2019-10-11,29484.83
m-audio,2019-10-12,35703.99
m-audio,2019-10-13,32242.87
m-audio,2019-10-14,24850.15
m-audio,2019-10-15,27698.1
m-audio,2019-10-16,30600.81
m-audio,2019-10-17,27520.03
m-audio,2019-10-18,26143.62
m-audio,2019-10-19,31296.53
m-audio,2019-10-20,23342.89
m-audio,2019-10-21,22800.17
m-audio,2019-10-22,20557.92
m-audio,2019-10-23,20901.83
m-audio,2019-10-24,34974.23
m-audio,2019-10-25,27673.91
m-audio,2019-10-26,25647.7
m-audio,2019-10-27,28991.64
m-audio,2019-10-28,24075.25
m-audio,2019-10-29,32048.27
m-audio,2019-10-30,34426.68
m-audio,2019-10-31,32815.04
machete,2019-10-01,128.7
machete,2019-10-02,257.4
machete,2019-10-03,193.05
machete,2019-10-04,64.35
machete,2019-10-05,64.35
machete,2019-10-06,64.35
machete,2019-10-07,193.05
machete,2019-10-08,64.35
machete,2019-10-09,257.4
machete,2019-10-11,476.18999999999994
machete,2019-10-12,141.57
machete,2019-10-13,489.05999999999995
machete,2019-10-14,489.05999999999995
machete,2019-10-15,270.27
machete,2019-10-16,772.1999999999999
machete,2019-10-17,1621.62
machete,2019-10-18,334.62
machete,2019-10-19,900.9
machete,2019-10-20,836.55
machete,2019-10-21,1132.56
machete,2019-10-26,1698.84
machete,2019-10-27,64.35
machete,2019-10-29,64.35
machete,2019-10-30,141.57
mackie,2019-10-02,540.55
mackie,2019-10-05,540.55
mackie,2019-10-06,1081.1
mackie,2019-10-08,540.55
mackie,2019-10-09,540.55
mackie,2019-10-10,1621.65
mackie,2019-10-11,540.55
mackie,2019-10-13,4324.4
mackie,2019-10-15,540.55
mackie,2019-10-17,540.55
mackie,2019-10-19,1621.65
mackie,2019-10-20,2162.2
mackie,2019-10-21,540.55
mackie,2019-10-23,1081.1
mackie,2019-10-24,6486.599999999999
mackie,2019-10-25,2162.2
mackie,2019-10-26,1081.1
mackie,2019-10-27,1621.65
mackie,2019-10-28,540.55
mackie,2019-10-29,1081.1
mackie,2019-10-30,1081.1
mackie,2019-10-31,540.55
madina,2019-10-02,450.5
madina,2019-10-03,315.34999999999997
madina,2019-10-04,270.29999999999995
madina,2019-10-05,585.65
madina,2019-10-06,135.14999999999998
madina,2019-10-07,180.2
madina,2019-10-08,450.5
madina,2019-10-09,135.14999999999998
madina,2019-10-11,315.34999999999997
madina,2019-10-12,675.75
madina,2019-10-13,315.34999999999997
madina,2019-10-14,270.29999999999995
madina,2019-10-15,720.8
madina,2019-10-16,585.65
madina,2019-10-17,270.29999999999995
madina,2019-10-18,765.8499999999999
madina,2019-10-19,1216.35
madina,2019-10-20,901.0
madina,2019-10-21,540.5999999999999
madina,2019-10-22,260.0
madina,2019-10-23,270.29999999999995
madina,2019-10-24,675.75
madina,2019-10-25,360.4
madina,2019-10-26,180.2
madina,2019-10-27,270.29999999999995
madina,2019-10-28,135.14999999999998
madina,2019-10-30,315.34999999999997
madina,2019-10-31,135.14999999999998
magaudio,2019-10-29,207.66
magaudio,2019-10-30,584.2
magaudio,2019-10-31,1376.0600000000002
magnat,2019-10-01,84.94
magnat,2019-10-09,339.76
magnat,2019-10-14,84.94
magnat,2019-10-17,84.94
magnat,2019-10-28,84.94
manhattan,2019-10-01,148.47
manhattan,2019-10-02,15.29
manhattan,2019-10-03,178.73000000000002
manhattan,2019-10-04,210.63
manhattan,2019-10-05,27.0
manhattan,2019-10-06,75.64999999999999
manhattan,2019-10-07,43.05
manhattan,2019-10-08,153.57
manhattan,2019-10-09,101.6
manhattan,2019-10-10,162.01999999999998
manhattan,2019-10-11,9.96
manhattan,2019-10-12,80.05
manhattan,2019-10-13,112.69
manhattan,2019-10-14,48.42
manhattan,2019-10-15,21.4
manhattan,2019-10-16,159.22
manhattan,2019-10-17,69.60000000000001
manhattan,2019-10-18,101.28
manhattan,2019-10-19,129.51999999999998
manhattan,2019-10-20,144.71
manhattan,2019-10-21,97.17
manhattan,2019-10-22,81.09
manhattan,2019-10-23,220.36
manhattan,2019-10-24,59.41
manhattan,2019-10-25,26.979999999999997
manhattan,2019-10-26,26.979999999999997
manhattan,2019-10-27,124.56
manhattan,2019-10-28,91.67
manhattan,2019-10-29,48.28
manhattan,2019-10-30,115.21
manhattan,2019-10-31,127.07
mark,2019-10-18,100.9
mark,2019-10-23,100.9
mark,2019-10-28,50.45
mark,2019-10-30,50.45
mark,2019-10-31,50.45
marley,2019-10-01,295.74
marley,2019-10-02,771.5600000000001
marley,2019-10-03,802.48
marley,2019-10-04,673.9
marley,2019-10-05,926.06
marley,2019-10-06,918.16
marley,2019-10-07,887.48
marley,2019-10-08,231.5
marley,2019-10-09,619.95
marley,2019-10-10,1280.64
marley,2019-10-11,710.08
marley,2019-10-12,1726.09
marley,2019-10-13,1028.95
marley,2019-10-14,1612.99
marley,2019-10-15,1319.49
marley,2019-10-16,1592.49
marley,2019-10-17,740.11
marley,2019-10-18,1520.46
marley,2019-10-19,724.75
marley,2019-10-20,1151.81
marley,2019-10-21,759.89
marley,2019-10-22,483.67
marley,2019-10-23,369.71
marley,2019-10-24,1020.68
marley,2019-10-25,896.21
marley,2019-10-26,673.6800000000001
marley,2019-10-27,886.75
marley,2019-10-28,802.65
marley,2019-10-29,747.79
marley,2019-10-30,1903.63
marley,2019-10-31,262.38
marshall,2019-10-01,38326.96
marshall,2019-10-02,29395.21
marshall,2019-10-03,26176.36
marshall,2019-10-04,25413.12
marshall,2019-10-05,35999.78
